normalize,networkarch,act,n_layers,hidden_nodes,correct_functional,both,lr,weight_decay,Test error
True,1,tanh,1,14,True,True,0.00786679401573286,4.955736451802442e-06,0.003590437234379351
True,0,tanh,2,49,False,0.005074718943775299,6.6994926773612735e-06,0.00018225230451207608
False,2,swish,2,14,True,True,0.003421163863656533,4.274656218369474e-06,0.0007574919727630913
False,1,sigmoid,2,18,True,False,0.0014947441009246477,9.679862691900074e-06,0.0005229372036410496
True,2,tanh,1,58,False,0.0012171893919449078,5.550902166287308e-07,0.0004623274871846661
False,2,sin,1,144,False,0.006337833505807869,2.79755195998791e-06,0.00013635166396852583
False,2,sigmoid,2,192,False,0.02061607706554678,8.624855810900553e-06,0.0002627073408802971
False,0,swish,1,17,True,True,0.020128109829395172,2.1067317144760293e-06,0.07395751215517521
True,2,swish,2,86,False,0.046430866890695977,5.934757459636907e-06,0.9848995208740234
True,0,tanh,2,115,True,False,0.0024939611174536985,6.058627348599978e-07,0.00014081069821259007
False,0,sin,1,133,True,False,0.007447086089013318,3.0750856162893387e-06,0.0009503067703917623
True,2,sin,1,149,False,0.002632828235347766,3.476217649490796e-06,0.00021752235625172034
False,0,sin,1,87,True,False,0.008766198104437531,5.384519368368672e-08,0.0008242622716352344
True,1,tanh,2,107,False,0.0012521792386871353,2.174951912691375e-06,0.00017104515427490696
False,2,sin,1,152,True,False,0.004614248862897026,4.578678358361462e-06,0.00017702348850434646
False,0,tanh,1,68,True,True,0.002358642766635345,3.040265165412792e-06,0.0008306655654450879
True,2,sigmoid,2,122,False,0.001012870569245024,1.3804298638753797e-06,0.00027409911126596853
True,0,tanh,1,195,True,False,0.005060623355794173,2.3080062400968594e-08,0.00015683835590607487
False,1,sin,2,89,False,0.0018949211558463694,1.4495669328969403e-06,0.00016976491315290332
True,2,tanh,2,39,True,True,0.01381043641929632,3.672793019987561e-06,0.0005057211965322495
True,0,tanh,2,108,True,False,0.0020826980221942404,7.951747643641797e-07,0.00013887341629015282
True,0,tanh,2,136,True,False,0.0018099948792081703,2.5426192765925466e-06,0.00015346265354310162
True,0,tanh,2,162,True,False,0.003781180074835093,9.889025893540589e-07,0.00011309908586554229
True,0,tanh,2,168,True,False,0.003840169052439257,2.095952169797076e-06,0.00017658250362728722
True,0,sin,2,162,True,False,0.006907937519196308,1.2114303684363969e-06,0.00013271204352349741
True,0,swish,2,165,True,False,0.0032630374258147037,1.1756952925968201e-06,9.633066110836808e-05
True,0,swish,2,190,True,False,0.0031171445248569397,9.707332362974747e-07,0.00014732424097019248
True,0,swish,2,184,True,False,0.0034709437466999634,1.7620359491731544e-06,0.00020865676196990535
True,1,swish,2,173,True,False,0.0017441567204783276,1.7731761223755162e-06,9.972245243261568e-05
True,1,swish,2,179,True,False,0.0016482979322816585,2.237057404242137e-06,0.00010482387187948916
True,1,swish,2,181,True,False,0.0016117994514528013,2.4931228442625435e-06,0.00010851095248654019
True,1,swish,2,178,True,False,0.0014770427700098565,2.2667559374490886e-06,0.00012742539365717676
True,1,swish,2,178,True,False,0.0017811384919460336,1.6738936938405693e-06,0.00011951529995712917
True,1,swish,2,199,True,False,0.001073838041762503,3.711649737849916e-06,0.00012979325401829556
True,1,swish,2,171,True,False,0.0015860725606829415,2.660650844023275e-06,0.00014667738287243992
True,1,swish,2,155,True,False,0.002582063325344871,1.9418204833475394e-06,0.00012299845548113808
True,1,swish,2,180,True,True,0.001360612363489225,4.304446260978078e-06,0.00036878838727716357
True,1,swish,2,136,True,False,0.0020257744677237275,1.6355718158014664e-06,0.00012632493780984078
True,1,swish,2,162,True,False,0.0013011313021659998,2.8076894425270034e-06,0.00013862236301065423
True,1,swish,2,200,True,False,0.002873288692583934,3.336104604184594e-06,0.00013501996363629587
True,1,sigmoid,2,163,True,False,0.0037677485455235808,1.217292548205209e-06,0.00020923206830048002
True,1,swish,2,186,True,False,0.0022103162980193305,6.08995961273056e-07,0.00010792162265715888
True,1,swish,2,187,True,False,0.0016185782282133153,5.014768015877926e-07,0.00012967735892743804
True,1,swish,2,171,True,False,0.002274600422365853,4.810779128854298e-07,0.00011525083846208872
True,1,swish,2,143,True,True,0.001163586534490669,2.3660502782427973e-06,0.0003454368343227543
True,1,swish,2,185,True,False,0.0014962926972319874,1.8147880775545703e-06,0.00012320714267843869
True,1,swish,2,178,True,False,0.002825037330166783,1.2071237865227302e-06,0.00013229680371296126
True,1,swish,2,156,False,0.002212504503083177,3.8362204500621357e-07,0.00010388997361587826
True,1,swish,2,145,False,0.002089794253286154,2.854175730587907e-07,0.00011216520033485722
False,1,sigmoid,2,123,False,0.002436194399138769,7.896064179692582e-07,0.00019891132978955284
True,1,swish,2,153,False,0.0017424720592470737,2.448098961076169e-07,0.00010944997848127969
True,1,swish,2,190,False,0.001019205504065734,6.425116493794981e-07,0.00014196112169884145
True,1,swish,2,173,False,0.0013015450037466244,1.3749032704256217e-06,0.0001433668367099017
True,1,swish,2,157,False,0.003057168844771658,9.448000829024722e-07,0.0001087523178284755
True,1,swish,2,169,True,False,0.002284684913090934,2.65514380148179e-08,0.00016400245476688724
False,2,swish,2,195,True,True,0.001847523821101821,2.027403687316952e-06,0.00034085421793861315
True,1,sigmoid,2,183,False,0.001503047094180671,2.459420205160785e-06,0.0003287769795861095
True,1,swish,2,129,True,False,0.00430617111424308,1.445519382213804e-06,0.0001402700690960046
True,1,swish,1,27,True,False,0.0020919022048891196,4.499867740105859e-07,0.0002894334029406309
False,2,swish,2,147,False,0.005629936440272465,1.005176468974178e-06,0.00021233820007182658
True,1,swish,2,158,False,0.003113691994518805,7.522603213533287e-07,0.00010224136713077314
True,1,swish,2,174,False,0.00321536417685787,6.608698879768262e-07,9.061556920642033e-05
True,1,swish,2,97,False,0.003146483175371413,6.298645070412043e-07,0.00013316148397279903
True,0,sin,2,165,False,0.002742332851947452,2.3993452465634445e-07,0.00011175834515597671
True,1,swish,2,174,False,0.0043178960427641775,8.338058519956677e-07,0.00011675372661557049
True,1,swish,2,156,False,0.0034129627566824357,1.4569970687836776e-06,9.957490146916825e-05
True,0,swish,2,141,False,0.0051788063201955725,1.7238237482220866e-06,0.00011363047087797895
True,1,swish,2,154,False,0.003366668021168958,1.290309020718947e-06,0.00010716172073443886
True,1,sigmoid,2,159,False,0.0025092369009131164,2.0825693737426886e-06,0.00025403366453247145
True,0,sin,2,78,False,0.0035207230725796093,1.541299227217212e-06,0.00010707906039897352
True,0,sin,2,149,False,0.003465346592319316,1.6107129091551458e-06,9.436278014618438e-05
True,0,sin,2,150,False,0.004287199049240786,1.076871649011247e-06,0.00010041555287898518
True,0,sin,2,151,False,0.004281657734173064,1.0657278534307965e-06,0.00010012165694206487
True,0,sin,2,149,False,0.004096386821180328,1.1707342000718085e-06,9.200764179695398e-05
True,0,sin,2,138,False,0.006057654459416581,1.0213113832666292e-06,0.00010931331598840188
True,0,sin,2,121,False,0.004229874180485976,1.8526444127079641e-06,0.00011319762415951118
False,0,sin,2,149,False,0.003925068492084949,1.4917010524762164e-06,0.00010325682706024963
True,0,sin,2,133,False,0.004758846579667744,1.1503130999819871e-06,9.050721928360872e-05
True,0,sin,2,127,False,0.004928408464480323,1.2689796716567848e-06,0.00011123697186121717
True,0,sin,2,111,False,0.004892874709166429,1.8846167783244234e-06,0.00011092666682088748
True,0,sin,2,132,False,0.0037123895953946003,1.1069421940334363e-06,9.487395072937943e-05
True,0,sin,2,133,False,0.006700814534281876,1.506543241281918e-06,0.00011805966096289922
True,0,sin,2,146,False,0.0034986361004172386,1.1530312140092858e-06,0.00011440395974204876
True,0,sin,2,166,False,0.0038700850694781725,1.6170967615409317e-06,8.382912346860394e-05
True,0,sin,2,165,False,0.002724125891773013,2.2387428802040125e-06,0.00011023092702089343
True,0,sin,2,117,False,0.003758468494478649,2.85248495767582e-06,0.00014252479741116986
True,0,sin,2,141,False,0.005298365978223084,1.6899913834377912e-06,0.00012030845755361952
True,0,sin,1,166,False,0.007611435939932258,1.8988182023489285e-06,0.00032564169669058174
True,0,sin,2,175,False,0.0059481109641340325,8.161213030694584e-07,0.00011555281162145548
True,0,sin,2,132,False,0.004691278840623498,1.6264192758483884e-06,0.0001461946540075587
True,0,sin,2,152,False,0.003312885505363154,1.2571440625739014e-06,0.00010496428512851708
True,0,sin,2,138,False,0.0041542720989690375,1.0293013407842348e-06,9.02279389265459e-05
True,0,sin,2,138,False,0.0029580903985098233,8.752750789514178e-07,0.00010949008355964907
True,0,sin,2,161,False,0.0025707694238182297,1.3814167211340646e-06,0.00011522496424731798
True,0,sin,2,128,False,0.0037260190652487328,2.092044088009721e-06,0.00010970410221489146
False,0,tanh,2,142,False,0.005487806754638883,4.984140089802804e-07,0.0001664862356847152
True,2,sin,2,170,False,0.002994351040361334,7.01138182227657e-07,0.0001570830645505339
True,0,sin,2,159,False,0.004027719486523495,2.538629269003814e-07,0.00010752303387562279
True,0,sin,2,166,False,0.004800496818240061,2.4970600233912463e-06,0.00010795991875056643
True,0,sin,2,103,False,0.0033256520638542905,1.0991997449718207e-06,8.788368904788513e-05
True,0,sin,2,113,False,0.0035116972725287303,1.0473958251309582e-06,0.0001253608861588873
True,0,sin,2,94,False,0.003216273969268818,1.4663085967340884e-06,0.000174645334482193
True,0,sin,2,135,False,0.0028051103347175657,1.685776007313342e-06,0.00016380055240006186
True,0,sigmoid,2,105,False,0.004606512128759331,6.704019554461255e-07,0.0004370178503450006
True,0,sin,2,106,False,0.002378150235471009,1.2459099046148173e-06,0.00013426100122160278
True,0,tanh,2,60,False,0.003883437130419407,1.9675453184753456e-06,0.00015894533862592652
True,2,sin,2,176,False,0.0033183532318991956,2.2725783213681435e-06,0.00018274303147336468
True,0,sin,2,102,False,0.0027802927365796017,8.891439422860825e-07,0.00018062358867609873
False,0,sin,2,147,False,0.003637248301568498,3.856577888081221e-07,0.00010169263987336308
True,0,sin,2,123,False,0.0019838854280498646,3.691814947460156e-08,0.00013120481162331998
True,0,sin,2,157,False,0.004349093125679435,1.1179724179984565e-06,0.00010495046262803953
True,0,sin,2,153,False,0.004192885492816651,1.0395694165085927e-06,0.00012581716873683035
True,0,sin,2,149,False,0.003907309902296768,1.448979510822034e-06,0.00010320306864741724
True,0,sin,2,144,False,0.003216713281127655,1.6035517326320433e-06,9.626327846490312e-05
True,0,sin,2,139,False,0.002638348961797936,1.7261937265500704e-06,0.0001062341543729417
True,0,sin,2,117,False,0.0030501184942428785,1.5784572549015698e-06,0.00013654198846779764
True,0,sigmoid,2,131,False,0.0032646684052097907,5.392590160785534e-07,0.0003809614136116579
True,0,swish,2,143,False,0.003565074939281682,1.2558449969871086e-06,0.0001296956070291344
True,0,sin,2,162,True,True,0.002430555821426959,1.8600109482905356e-06,0.0004774483968503773
True,2,swish,2,170,False,0.005350662638854379,8.559393465880503e-07,0.0001811358451959677
True,0,sin,2,151,False,0.004091309443179923,1.0823719591596763e-06,0.00010570201811788138
True,0,sin,2,155,False,0.0045391706508734414,1.4048896573602198e-06,9.214073725161143e-05
True,0,sin,2,155,False,0.004788476009916661,1.3180411277744936e-06,0.00011618160715443082
True,0,sin,2,182,False,0.0029943724952822283,1.617673865676389e-06,0.00012017083281534724
True,0,sin,1,146,False,0.0033812737510119837,6.90672608684906e-07,0.0009345985308755189
True,0,sin,2,160,False,0.004515140645657126,2.1146470966531994e-06,9.560306352796033e-05
True,0,sin,2,84,False,0.00446504436777623,2.0362745576992242e-06,0.0001116437360906275
True,0,sin,2,160,False,0.005706968809146719,1.347685336064978e-06,9.733158003655262e-05
True,0,sin,2,161,False,0.006172674596615776,8.87034048111714e-07,0.00011214745609322563
False,0,sin,2,168,False,0.0054122903146246615,1.3698577262672312e-06,9.650880747358315e-05
False,0,sin,2,169,False,0.005533926241243002,1.3297820564218225e-06,0.00012859849084634334
False,0,sin,2,164,False,0.004542479383424012,1.1698372248150144e-06,8.36714607430622e-05
False,0,sin,2,164,False,0.004913049685128056,1.1550319136851713e-06,0.0001366637552564498
False,0,sin,2,173,False,0.0036997963089058705,1.7750411726957056e-06,0.00010640890832291916
False,0,sin,2,137,False,0.004107918323894715,2.197282082524227e-06,9.380873598274775e-05
False,0,sin,2,135,False,0.0040107151001758335,2.237339654964419e-06,0.00011450998499640264
False,0,sin,2,124,False,0.004403041979203353,2.4761334688459256e-06,0.00011731669292203151
False,0,sin,2,139,False,0.004695587715902443,2.0870032134995455e-06,9.672766464063898e-05
False,0,tanh,2,144,False,0.003949584250307339,1.6015209044314547e-06,0.00011744377479772083
False,0,sin,2,127,False,0.003647636108985092,6.200547185254026e-07,8.359953244507778e-05
False,0,sin,2,126,False,0.003749921387363365,8.788495281086727e-07,8.507378515787423e-05
False,0,sin,2,127,False,0.004465572777961727,7.028562881119724e-07,0.00011708463352988474
False,0,sin,2,120,False,0.0036480081976909976,5.235072138784635e-07,0.00011672607251966838
False,0,sin,2,132,False,0.003928739293045244,3.2037615190967466e-07,8.823927055345848e-05
False,0,sin,2,129,False,0.005081398026054912,2.7262567492174544e-07,9.304832747147884e-05
False,0,sin,2,132,False,0.00510755528291928,2.160966216614565e-07,9.816755482461303e-05
False,0,sin,2,125,False,0.003973769324364366,3.4828331041917377e-07,0.00011171285041200463
False,0,sin,2,129,False,0.00631714860114726,9.671189607405738e-08,0.00012516714195953682
False,0,sin,2,135,False,0.005123597933720452,4.687654436396996e-07,0.00013353080066735856
False,0,sin,2,117,False,0.0036689352415359344,9.267068657276451e-07,0.00010254304288537242
False,0,sin,2,111,False,0.004596144249841718,6.686476555910463e-07,0.00010147795364900958
False,0,sin,2,99,False,0.004101758022567037,3.97098555211337e-07,0.0001300265303143533
False,0,sin,2,137,False,0.0035076851471887594,9.204913691011688e-07,9.417156434210483e-05
False,0,sin,2,138,False,0.003061489954679707,8.050612695658499e-07,9.960288844013121e-05
False,0,sin,2,130,False,0.003452667205094511,1.0132518643426053e-06,8.289147262985352e-05
False,0,sin,2,120,False,0.002728293268333042,1.476269607121484e-07,0.00010003618990594987
False,0,sin,2,130,False,0.0033932684963912368,9.86534985275723e-07,8.829225589579437e-05
False,0,sin,2,129,False,0.0033445452828896874,5.446426279271512e-07,9.421879985893611e-05
False,0,sin,2,134,False,0.004102218513279486,9.50040055869748e-07,0.00010104601824423298
False,2,sin,2,126,False,0.0029773268020757116,6.806558287034809e-07,0.00020607627811841667
False,0,sin,2,130,False,0.003416720090147701,5.638479128314987e-07,0.00010046799616247881
False,0,sin,2,128,False,0.0032490748872678623,3.105370845574855e-07,8.196933049475774e-05
False,0,sin,2,138,False,0.0037260026433860766,2.998321580749327e-07,0.00010177400145039428
False,0,sin,2,125,False,0.004199273550517139,9.112517550890994e-07,0.00011352288493071683
False,0,sigmoid,2,122,False,0.00311344916531419,7.980248211557483e-08,0.00017597067926544696
False,0,sin,2,133,False,0.00502386493939117,2.963537125654748e-07,0.0001251066987606464
False,0,sin,2,114,False,0.0028345132808937647,1.0756789072179689e-06,0.00010033662329078652
False,0,sin,2,141,False,0.0038730004303628622,7.999137580545506e-07,0.00012138677629991435
False,0,sin,2,136,False,0.0035027125812527467,1.1511918553552726e-06,9.725722338771448e-05
False,0,sin,2,119,False,0.004356212184370747,4.134274076397155e-07,9.133126604865538e-05
False,0,sin,2,127,False,0.00445679345937446,5.197766133671405e-07,0.00012130643153795972
False,0,sin,2,118,False,0.0038380825175476315,3.5489093157455474e-07,0.00010604625094856601
False,0,sin,2,132,False,0.003272135460591085,7.060849903445605e-07,0.0001008198505587643
False,0,sin,2,122,False,0.004207533818633338,9.424396753805663e-07,9.683140888228081e-05
False,0,tanh,2,130,False,0.004942139831907993,1.6137674670796833e-07,0.00014027139150130097
False,0,sin,2,110,False,0.0035847005989477717,2.2508199615789762e-09,0.00011985782293777447
False,0,sin,2,136,False,0.005788569833732731,1.1494067627769786e-06,0.00011030619134544395
False,0,sin,2,126,False,0.004582737124029002,7.3012754775985e-07,0.00010823126285686158
False,0,sin,2,139,False,0.0026145315834448994,4.847016419006331e-07,0.0001114250007958617
False,0,sin,1,130,False,0.0067808963688962545,9.988813288663424e-07,0.0004938761121593416
False,0,sin,2,129,False,0.0031162012255956614,5.932283988689778e-07,0.00010628521340549923
False,0,sin,2,123,False,0.0033298514821941214,4.2078559145384956e-07,9.085746205528267e-05
False,0,sin,2,121,False,0.003912358105812316,5.32381279523867e-06,0.00013484394003171474
False,0,sin,2,116,False,0.0033627812328790997,3.5920068356251895e-07,9.275705815525725e-05
False,0,sin,2,118,False,0.0028825004431728596,2.91764508670284e-07,0.00010476081479282584
False,0,sin,2,114,False,0.0033260490284403323,4.269079289904302e-07,9.334530295745935e-05
False,0,sin,2,107,False,0.0033129139905287547,3.873131702363622e-07,7.884103979449719e-05
False,0,sin,2,107,False,0.0024826019152219838,2.2313892797010546e-07,9.532337571727112e-05
False,2,sin,2,101,False,0.003169048908106212,3.9617727235851913e-07,0.00021215646847849712
False,0,sin,2,113,False,0.010069442816413697,4.4481394445641834e-08,0.0002032063675869722
False,0,sin,2,115,False,0.0033382713854421793,4.2635226532451385e-07,0.00011855940283567179
False,0,sin,2,108,False,0.003635436263353842,6.600552988950446e-07,8.589153912907932e-05
False,0,sin,2,96,False,0.003729041907447993,7.305319936249665e-07,0.00011782468936871737
False,0,sin,2,104,False,0.0029364120430685316,7.763591672853562e-07,8.415945376327727e-05
False,0,sin,2,104,False,0.00281444798558504,7.692763675826709e-07,0.00011383075616322458
False,0,sin,2,108,False,0.002928600016339899,1.2259577378380261e-06,9.856991346168797e-05
False,0,sigmoid,2,106,False,0.0035819968892465354,3.7423821034163437e-06,0.0019844511116389185
False,0,sin,2,91,False,0.0026245265284447535,5.98255652461544e-07,0.00011737938984879293
False,0,sin,2,110,False,0.003134789346567548,9.006707257167956e-07,8.362712469534017e-05
False,0,sin,2,102,False,0.0029488425692342645,9.813536592665881e-07,0.00010666666275938042
False,0,sin,2,108,False,0.003224986808706629,8.001924738986012e-07,8.904095375328325e-05
False,0,sin,2,111,False,0.00227267946900947,1.343817026801175e-06,0.00010499676500330679
False,0,sin,2,107,False,0.0031440623922156167,8.775059183900218e-07,9.841703285928816e-05
False,0,sin,2,99,False,0.003832592169201139,1.067862809539485e-06,0.0001042787371261511
False,0,sin,2,102,False,0.0041614674116074255,7.658046612499835e-07,7.866056876082439e-05
False,0,sin,2,95,False,0.004100277799220157,6.464472114636886e-07,8.65267138578929e-05
False,0,sin,2,94,False,0.0036207102059277185,6.753948890740126e-07,9.207696530211251e-05
False,0,tanh,2,85,False,0.003234743272308708,6.062951112309276e-07,0.00012413860349624883
False,0,sin,2,108,False,0.00410895747966823,7.46353987636604e-07,7.967764213390183e-05
False,0,sin,2,104,False,0.003951248865504941,8.634025726577517e-07,0.00011484688548080157
False,0,sin,2,99,False,0.004227102391935088,7.974844481860922e-07,0.00011991898099950049
False,0,sin,2,89,False,0.003778396589486468,5.439276192568267e-07,9.624267295293976e-05
False,0,sin,2,102,False,0.0035035293759193907,8.142369107038103e-07,0.00010638680942065548
False,0,sin,2,108,False,0.003095550895620102,1.0692150270022364e-06,0.00010175347233598586
False,0,sin,2,95,False,0.004272944263287988,5.574279752615622e-07,8.960195009422023e-05
False,0,sin,2,92,False,0.0027984726837484,6.489833133176828e-07,0.00012575895016198047
False,0,sin,2,96,False,0.0034697517945773276,9.192760605196865e-07,0.0001069661884685047
False,0,sin,2,98,False,0.004091438900624894,7.597868709925982e-06,0.00040750831249170005
False,0,sin,2,104,False,0.00465904673273957,1.1703462989987205e-06,8.947543756221421e-05
False,0,sin,2,103,False,0.004704288885938476,1.1885978033896454e-06,9.271749695471954e-05
False,0,sin,2,108,False,0.003837945289430647,7.311035602672244e-07,8.334228004969191e-05
False,0,sin,2,110,False,0.004277109024906705,1.0385665519126268e-06,9.64699484029552e-05
False,0,sin,2,105,False,0.0039529151786415005,7.924314631507567e-07,0.0001002001099550398
False,0,sin,2,100,False,0.003718450613537639,3.1933581586606085e-06,0.00012516849164967425
False,0,sin,2,110,False,0.00453156062924239,1.2899493923259033e-06,0.00010845501128642354
False,2,sin,2,104,False,0.0036275571950646662,6.158647462418046e-07,0.00018808370077749714
False,0,sin,2,94,False,0.004804488323999012,9.883082292532646e-07,0.00010479696902621072
False,0,sin,2,97,False,0.046749812892731446,8.049799217994044e-07,0.00927799113560468
False,0,sin,2,108,False,0.004197797577823726,2.7275820237700043e-06,9.881717778625898e-05
False,0,sin,2,101,False,0.003116463587097962,1.1295195462424125e-06,0.00014887747238390148
False,0,sin,2,112,False,0.0033476997129002063,5.226291006492892e-07,0.00010273686348227784
False,0,sin,2,81,False,0.0033962689393713936,1.965659551189813e-07,0.00013342374586500227
False,0,sin,2,106,False,0.0038031765949924383,5.683031120475245e-07,0.00010274218402628321
False,0,sin,2,125,False,0.0029826278453822276,7.490638291895612e-07,0.00011354657544870861
False,0,sin,2,89,False,0.002572160677331045,3.534140511377302e-07,8.649341543787159e-05
False,0,sigmoid,2,92,False,0.0026502459859076713,4.726746274466804e-09,0.000344500076607801
False,0,sin,2,98,False,0.002318107939551562,1.3722769085308843e-06,0.0001507272754679434
False,0,sin,2,88,False,0.0025391435673234423,9.392073504522379e-07,0.00010780753655126318
False,1,sin,2,88,False,0.004121797445160045,3.5607268473794604e-07,0.00011532753342180513
False,0,sin,2,102,False,0.00523127639931938,4.074893261606e-06,0.00012169712135801092
False,0,sin,2,109,False,0.003181016646141332,5.522190960821124e-07,9.417203182238154e-05
False,0,sin,2,113,False,0.003528706188280012,2.541541996878632e-07,0.00010515256872167811
False,0,sin,2,123,False,0.0028328760905214144,6.627769519197091e-07,9.91553533822298e-05
False,0,sin,2,95,False,0.003967304958704967,4.25596470667436e-07,0.00010187489715463016
False,0,sin,2,44,False,0.003301805985820811,8.396674322170542e-07,0.0002387795757385902
False,0,sin,2,105,False,0.0044473005641821415,4.6789250443838796e-06,0.0001417571838828735
False,0,sin,2,133,False,0.0037109633682997235,1.0406992711600003e-06,8.309089662361657e-05
False,0,tanh,2,133,False,0.003816493660744326,1.245391127599951e-06,9.865172069112305e-05
False,0,sin,2,10,False,0.001895251581814993,1.051211787665379e-06,0.0036585914785973728
False,0,sin,2,177,False,0.0035953203242738933,1.4328938598857031e-06,0.00012615293599083088
False,0,sin,2,104,False,0.004564117161972654,9.038325500824733e-07,0.00011155751053593121
False,0,sin,1,100,False,0.0029785799504522103,1.1583664978841784e-06,0.0006819352274760604
False,0,sin,2,74,False,0.004098952707292633,7.411407030911828e-07,0.00011978510519838892
False,0,sin,2,91,False,0.0021649509225817438,1.0004266112293664e-06,0.00013535754987969995
False,0,sin,2,133,False,0.003762327670948407,6.638239655614447e-07,8.22232932478073e-05
False,0,sin,2,132,False,0.004891302503298132,6.278847946161277e-07,9.555831093166489e-05
False,0,sin,2,129,False,0.007535541323097711,1.9754467019366403e-07,0.00015610448099323548
False,0,sin,2,135,False,0.0037368310681871043,8.802559633124697e-07,9.820189734455198e-05
False,0,sin,2,109,False,0.004222393863799467,3.0230931509703773e-06,0.00013591519018518738
False,0,sin,2,127,False,0.0038425700614670337,1.2169887574238095e-06,0.00010220803233096376
False,0,sin,2,115,False,0.004401335659310034,1.5312803671098082e-06,0.00011914891001651995
False,2,sin,2,133,False,0.0035699975450817524,5.261948412159321e-07,0.00017721949552651495
False,0,sin,2,96,False,0.005274379873922227,9.607853295452424e-06,0.00025747470499482006
False,0,sin,2,106,False,0.00270930879736079,7.691986891926876e-07,0.00010567418939899653
False,0,sin,2,100,False,0.0011310780032326652,1.0565069935648698e-06,0.0005719768960261717
False,0,sin,2,112,False,0.0030997315380661555,3.845392362225778e-07,0.00010672255120880436
False,0,sin,2,127,False,0.011302165276126541,1.2284492715532858e-06,0.0001140668464358896
False,0,sin,2,85,False,0.004693405874635886,7.554636453975587e-07,9.920637239702046e-05
False,0,sin,2,141,False,0.0039730432400763805,2.0567356605660992e-07,6.874515293020522e-05
False,0,sigmoid,2,29,False,0.0034277589033583555,1.3988719199590094e-07,0.0006803761352784932
False,0,sin,2,139,False,0.003980421731571325,3.425214283208699e-06,0.00011535226440173574
False,0,sin,2,104,False,0.003601948906336738,3.1075922662340853e-07,8.627281749795657e-05
False,0,sin,2,102,True,True,0.0035105586485802503,2.2411624866620403e-07,0.0005789044807897881
False,0,sin,2,108,False,0.003151998560375732,4.283761569766911e-07,8.643013461551163e-05
False,0,sin,2,106,False,0.0024903140631415376,2.6138183014057327e-08,0.00010295828178641386
False,0,sin,2,108,False,0.0029124261225482668,3.852244586272675e-07,9.39129986363696e-05
False,0,tanh,2,111,False,0.0031516974489136287,2.415414971036151e-07,0.0001136542487074621
False,0,sin,2,117,False,0.0033217839503572374,4.717472366045971e-07,7.689774429309182e-05
False,0,sin,2,120,False,0.0032749333585832133,4.597160586706048e-07,0.00010878555258386768
